Risk ID,Risk Level,Risk Category,Risk Description,Action Plan,Action Plan Owner,Likelihood,Impact,Risk Rating,Status
R267,Strategic,Policy,"Halatuju, Policy dan polisi Kerajaan sering berubah mengikut keperluan semasa.","Sekiranya berlaku perubahan halatuju dan Policy kerajaan, pihak kerajaan dan kontraktor hendaklah :
     a. Mengenalpasti modul-modul yang terkesan daripada perubahan Policy dan polisi Kerajaan.
     b. Melakukan perubahan terhadap sistem supaya selaras dengan perubahan polisi.",Tower Aplikasi ,1,5,5,Closed
R268,Operation,SOP/ Process,Business process yang memerlukan input dari agensi luar sebagai pengguna masih tidak muktamad dan belum dimaklumkan kepada agensi.,Perbincangan bersama dengan agensi luar(Pengguna) perlu diadakan dengan kadar segera bagi mendapatkan input dan memuktamadkan proses bisnes yang terlibat (61 agensi);,,4,5,20,Closed
R269,Project Management,Scope,"Sistem dibangunkan tidak mengikut keperluan 
pengguna.","Kontraktor , IPM dan IV&V perlu melantik BE yang sesuai dan mencukupi sepanjang tempoh projek (PM Kontraktor).",Tower Project Management ,2,4,8,Closed
R270,Project Management,Scope,"Sistem dibangunkan tidak mengikut keperluan 
pengguna.",Pihak Kerajaan dan Kontraktor  hendaklah melibatkan BE masing-masing dalam aktiviti pengujian.,Tower Project Management ,2,4,8,Closed
R271,Project Management,Scope,"Sistem dibangunkan tidak mengikut keperluan 
pengguna.",Kontraktor  hendaklah menyediakan ahli pasukan projek yang kompeten.,Tower Project Management ,2,4,8,Closed
R272,Project Management,Scope,"Sistem dibangunkan tidak mengikut keperluan 
pengguna.",Kontraktor  akan mengadakan kajian keperluan bersama-sama KDN dan JIM dengan melaksanakan Bengkel BPR di dalam Fasa RDS.,Tower Project Management ,2,4,8,Closed
R273,Application and Technical,Deployment,Peralihan (Transition) daripada sistem lama kepada sistem baharu dimana kebarangkalian berlakunya ralat adalah sangat tinggi semasa pelaksanaan.,Kontraktor  perlu menyediakan Pelan Migrasi Sistem yang komprehensif dan menyeluruh.,Tower Teknikal ,4,5,20,Closed
R274,Application and Technical,Deployment,Peralihan (Transition) daripada sistem lama kepada sistem baharu dimana kebarangkalian berlakunya ralat adalah sangat tinggi semasa pelaksanaan.,Pelaksanaan migrasi sistem hendaklah mengikut Pelan Migrasi Sistem yang telah ditetapkan.,Tower Teknikal ,4,5,20,Closed
R275,Application and Technical,Deployment,Peralihan (Transition) daripada sistem lama kepada sistem baharu dimana kebarangkalian berlakunya ralat adalah sangat tinggi semasa pelaksanaan.,Sistem yang dimigrasi hendaklah diuji secara menyeluruh.,Tower Teknikal ,4,5,20,Closed
R276,Application and Technical,Deployment,Peralihan (Transition) daripada sistem lama kepada sistem baharu dimana kebarangkalian berlakunya ralat adalah sangat tinggi semasa pelaksanaan.,Menjalankan satu sesi khas tentang pemetaan bersama pihak Kerajaan termasuk pihak MyIMMS,Tower Teknikal ,4,5,20,Closed
R277,Application and Technical,System Development,Kontraktor  tidak menyerahkan source code yang boleh digunapakai.,Pihak Kerajaan (PPK) dan Kontraktor  hendaklah meletakkan serahan source code dimasukkan dalam kontrak sebagai salah satu serahan mandatori.,Tower Aplikasi ,3,5,15,Closed
R278,Application and Technical,System Development,Kontraktor  tidak menyerahkan source code yang boleh digunapakai.,Pihak Kerajaan (Tower Aplikasi/IPM) hendaklah mewujudkan proses dalam serahan source code hendaklah dimasukkan di dalam kontrak sebelum projek bermula.,Tower Aplikasi ,3,5,15,Closed
R279,Application and Technical,System Development,Kontraktor  tidak menyerahkan source code yang boleh digunapakai.,Kontraktor  hendaklah menyerahkan source code yang lengkap dan boleh diguna pakai disetiap penghujung release.,Tower Aplikasi ,3,5,15,Closed
R280,Application and Technical,System Development,Kontraktor  tidak menyerahkan source code yang boleh digunapakai.,Pihak Kerajaan (Tower Aplikasi) hendaklah melakukan pengujian terhadap source code yang diserahkan oleh Kontraktor  sebelum pengesahan penerimaan.,Tower Aplikasi ,3,5,15,Closed
R281,Application and Technical,System Development,Penghasilan dokumen keperluan reka bentuk (TDD) bagi modul Kawalan tidak merujuk kepada BPR & URS IBC terkini.,Dokumen yang dihasilkan perlu merujuk keperluan BPR & URS IBC yang terkini supaya mengikut spesifikasi yang telah ditetapkan,Tower Aplikasi ,4,5,20,Closed
R282,Application and Technical,System Development,Kesan atau gangguan di pangkalan data myIMMs serta penggunaan ruang (directory) di server pangkalan data myIMMs setelah proses Oracle Golder Gate dipasang (install).,"Kekangan terhadap pelan ini perlu dibincangkan dan dipersetujui oleh Kerajaan.
(30 Jun 2022)",Tower Teknikal ,,4,12,Closed
R283,Application and Technical,System Development,Kesan atau gangguan di pangkalan data myIMMs serta penggunaan ruang (directory) di server pangkalan data myIMMs setelah proses Oracle Golder Gate dipasang (install).,"Kenal pasti design alternative yang tidak menyebabkan Risk ini berlaku.
(30 Jun 2022)

3.Membentangkan serta mengemukakan Pelan Pembangunan/ Pemasangan OGG.
(30 Jun 2022)",Tower Teknikal ,,4,12,Closed
R284,Application and Technical,ICT Security,Aspek keselamatan (security) tidak diambil kira dalam persekitaran (DevOps) pembangunan aplikasi,"DevSecOps yang mengutamakan aspek keselamatan bagi meningkatkan kod dan Continuous Integration (CI) and Continuous Delivery (CD) pipeline.
(30 Jun 2022)",Tower Teknikal ,,4,12,Closed
R285,Application and Technical,ICT Security,Aspek keselamatan (security) tidak diambil kira dalam persekitaran (DevOps) pembangunan aplikasi,"Penggunaan Dynatrace (security tool) sebagai sebahagian DevSecOps pipeline perlu main peranan penting dalam membuat semakan bagi static dan dynamic API security testing.
(30 Jun 2022)",Tower Teknikal ,,4,12,Closed
R286,Application and Technical,System Development,Synchronization data biometric dari myIMMS ke  tidak diboleh dilakukan.,"Kontraktor  perlu mencadangkan solusi bagaimana untuk semakan data biometric di myIMMS boleh dilaksanakan memandangkan data dari  tidak dapat di synchronize ke myIMMS.
(31 Julai 2022)",Tower Teknikal ,,4,12,Closed
R287,Application and Technical,ICT Security,Proses pengesahan biometric sebagai MFA (Multi Factor Authentication) proses pendaftaran masuk (login) pengguna dalaman tidak dilaksanakan oleh NEC dibawah skop ABIS.,"Kontraktor  perlu mencadangkan solusi dan melaksanakan pengesahan biometric sebagai MFA untuk proses pendaftaran masuk (login).
(30 Mei 2022)
(31 Julai 2022)",Tower Aplikasi ,,5,20,Closed
R288,Project Management,Scope,Peranan dan skop kerja sub-kontraktor AppFuxion Consulting Sdn. Bhd. yang baharu dilantik tidak jelas,"Memaklumkan skop kerja sub-kontraktor AppFuxion dengan jelas dalam Mesyuarat Workstream Kualiti dan Tower Pengurusan
(31 Julai 2022)",Tower Project Management ,,5,20,Closed
R289,Project Management,Scope,Peranan dan skop kerja sub-kontraktor AppFuxion Consulting Sdn. Bhd. yang baharu dilantik tidak jelas,"Memaklumkan secara rasmi kepada pihak Kerajaan skop kerja dan perjanjian yang telah dipersetujui antara Kontraktor  dan sub-kontraktor AppFuxion
(31 Julai 2022)",Tower Project Management ,,5,20,Closed
R290,Project Management,Human Resource,Perancangan Human Resource core team Kontraktor dan sub Kontraktor yang tidak terperinci dan jelas bagi pembangunan 22 modul (16 + 6 tidak termasuk Common Module) sepanjang 12 sprint,"Mengemukakan anggaran story point yang tepat sebelum memulakan sprint.
(31 Julai 2022)
(31 Ogos 2022)
(21  September 2022)",Tower Aplikasi ,,5,20,Closed
R291,Project Management,Human Resource,Perancangan Human Resource core team Kontraktor dan sub Kontraktor yang tidak terperinci dan jelas bagi pembangunan 22 modul (16 + 6 tidak termasuk Common Module) sepanjang 12 sprint,"Tower Pengurusan dan Tower Aplikasi hendaklah menyediakan matriks dalam peranan dan tanggungjawab ahli pasukan semasa fasa pembangunan
(31 Julai 2022)
(31 Ogos 2022)
(21 September 2022)",Tower Aplikasi ,,5,20,Closed
R292,Project Management,Human Resource,Perancangan Human Resource core team Kontraktor dan sub Kontraktor yang tidak terperinci dan jelas bagi pembangunan 22 modul (16 + 6 tidak termasuk Common Module) sepanjang 12 sprint,"Menyediakan TOR dan RACI bagi setiap ahli pasukan.
(31 Julai 2022)
(31 Ogos 2022)
(31 Disember 2022)",Tower Aplikasi ,,5,20,Closed
R293,Project Management,Human Resource,Perancangan Human Resource core team Kontraktor dan sub Kontraktor yang tidak terperinci dan jelas bagi pembangunan 22 modul (16 + 6 tidak termasuk Common Module) sepanjang 12 sprint,"Pengiraan mandays perlu disediakan sebelum dan semasa fasa pembangunan
(31 Julai 2022)
(31 Ogos 2022)
(31 Disember 2022)",Tower Aplikasi ,,5,20,Closed
R294,Project Management,Human Resource,Perancangan Human Resource core team Kontraktor dan sub Kontraktor yang tidak terperinci dan jelas bagi pembangunan 22 modul (16 + 6 tidak termasuk Common Module) sepanjang 12 sprint,"Menggunakan SCRUM dalam memastikan objektif dalam pembangunan tercapai.
(31 Julai 2022)",Tower Aplikasi ,,5,20,Closed
R295,Application and Technical,ICT Security,"Tiada Perancangan dan Pelaksanaan Kawalan keselamatan (security) bagi LMS, Portal  dan PMIS di Production Environment.","Pemasangan dan konfigurasi yang lengkap bagi external firewall, web application firewall dan SSL Certification.
(31 Julai 2022)",Tower Infrastruktur ,,5,20,Closed
R296,Application and Technical,ICT Security,"Tiada Perancangan dan Pelaksanaan Kawalan keselamatan (security) bagi LMS, Portal  dan PMIS di Production Environment.","Melaksanakan Penetration Testing oleh pihak ketiga (third Party).
(31 Julai 2022)",Tower Infrastruktur ,,5,20,Closed
R297,Application and Technical,ICT Security,"Tiada Perancangan dan Pelaksanaan Kawalan keselamatan (security) bagi LMS, Portal  dan PMIS di Production Environment.","Lain-lain tindakan yang dirasakan perlu untuk mengawal keselamatan.
(31 Julai 2022)",Tower Infrastruktur ,,5,20,Closed
R298,Project Management,Komunikasi,Kegagalan pengurusan komunikasi projek di setiap peringkat tadbir urus,"Penyediaan Pelan-pelan komunikasi
a. Pelan pengurusan Perubahan (Kontraktor -30 Julai 21)
b. Pelan pengurusan Komunikasi ( Kontraktor 30 September 2021)
c. Pelan Project Management (IV&V- 13 Ogos 2021)
d. Pelan Komunikasi dan kesedaran (Kontraktor -30 Julai 21)
(30 September 2021)",Tower Project Management ,4,2,8,Closed
R299,Project Management,Komunikasi,Kegagalan pengurusan komunikasi projek di setiap peringkat tadbir urus,"Menyediakan struktur organisasi yang seragam dan sama untuk ketiga-tiga pihak (Kontraktor , PPK dan IPM).
(30 September 2021)",Tower Project Management ,4,2,8,Closed
R300,Project Management,Komunikasi,Kegagalan pengurusan komunikasi projek di setiap peringkat tadbir urus,"Kontraktor  hendaklah menyediakan TOR dan RACI yang jelas di dalam Pelan Pengurusan Komunikasi.
(30 September 2021)",Tower Project Management ,4,2,8,Closed
R301,Project Management,Komunikasi,Kegagalan pengurusan komunikasi projek di setiap peringkat tadbir urus,"Menjalankan aktiviti Team Building. 
(30 September 2021)",Tower Project Management ,4,2,8,Closed
R302,Project Management,Komunikasi,Kegagalan pengurusan komunikasi projek di setiap peringkat tadbir urus,"Pemantauan Pelan
(31 Mei 2024)",Tower Project Management ,4,2,8,Closed
R303,Application and Technical,System Development,Ancaman Keselamatan Siber (Cyber Security Threat).,"Kontraktor  akan melaksanakan Security Posture Assessment dan Pen Test.
(31 Oktober 2023)",BTMR,5,5,25,Closed
R304,Application and Technical,System Development,Ancaman Keselamatan Siber (Cyber Security Threat).,"i. Kontraktor  hendaklah menyediakan perkhidmatan pemantauan di Command Center merangkumi:
a) NOC 
b) SOC,
c) AOC
ii. IPS dan IDS perlu dimasukkan ke dalam Pelan Pelaksanaan. Seperti : 
a) IPS (TippingPoint 8400TX   Trendmicro) , 
b)IDS (DD Inspector 4100 - Trendmicro)
(31 Mei 2024)",BTMR,5,5,25,Closed
R305,Application and Technical,System Development,Ancaman Keselamatan Siber (Cyber Security Threat).,"Kontraktor  hendaklah mewujudkan/ memasang perkhidmatan/ tools bagi mengesan serangan dan ancaman siber dalam fasa pemasangan.
(31 Mei 2024)",BTMR,5,5,25,Closed
R306,Application and Technical,System Development,Ancaman Keselamatan Siber (Cyber Security Threat).,"Kontraktor  hendaklah membangunkan Pelan ISMS yang menyeluruh dan komprehensif sehingga mendapat pensijilan ISMS.
(31 Ogos 2024)",BTMR,5,5,25,Closed
R307,Operation,System,Kebergantungan sistem yang dibangunkan kepada OS tertentu.,"Kontraktor  hendaklah memilih tools/ teknologi bagi pembangunan Sistem yang tidak terikat kepada OS tertentu. 
(30 September 2022)",Tower Aplikasi ,2,4,8,Closed
R308,Project Management,Integration,Kegagalan integrasi  dengan sistem agensi luar/ kontraktor.,"Kontraktor  hendaklah menyediakan pelan pengurusan integrasi yang terperinci dan terancang pada permulaan projek.
(30 September 2021)",Tower Aplikasi ,3,4,12,Closed
R309,Project Management,Integration,Kegagalan integrasi  dengan sistem agensi luar/ kontraktor.,"Kontraktor  hendaklah menyediakan keperluan integrasi yang terperinci dan tepat. Keperluan integrasi perlu dipersetujui oleh semua pihak yang terlibat dan dilaksanakan pada permulaan projek.
(30 September 2021)",Tower Aplikasi ,3,4,12,Closed
R310,Project Management,Integration,Kegagalan integrasi  dengan sistem agensi luar/ kontraktor.,"Pihak Kerajaan perlu menetapkan peranan dan tanggungjawab setiap pihak yang terlibat dalam integrasi sistem dinyatakan secara jelas dan terperinci.
(30 April 2022)",Tower Aplikasi ,3,4,12,Closed
R311,Project Management,Integration,Kegagalan integrasi  dengan sistem agensi luar/ kontraktor.,"Kontraktor  dan agensi hendaklah melaksanakan pengujian integrasi sistem dengan teliti dan menyeluruh berserta penglibatan dari pihak kerajaan.
(31 Mei 2022)
(30 Ogos 2023)",Tower Aplikasi ,3,4,12,Closed
R312,Project Management,Integration,Kegagalan integrasi  dengan sistem agensi luar/ kontraktor.,"Kontraktor  hendaklah menyediakan Human Resource yang kompeten dan mahir dalam pembangunan integrasi.
(30 September 2023)",Tower Aplikasi ,3,4,12,Closed
R313,Project Management,Integration,Kegagalan integrasi  dengan sistem agensi luar/ kontraktor.,"Engagement dengan pengurusan tertinggi agensi untuk mendapatkan kelulusan.
(30 September 2023)",Tower Aplikasi ,3,4,12,Closed
R314,Strategic,Policy,Perancangan pembangunan dan pelaksanaan  tidak selari/selaras dengan akta atau polisi semasa Kerajaan yang berkuatkuasa.,"Pihak Kerajaan (Tower Policy) hendaklah mengenalpasti senarai akta-akta yang berkaitan yang akan digunapakai sebelum projek bermula.
(31 Disember 2022)",Bahagian IM,4,4,16,Closed
R315,Strategic,Policy,Perancangan pembangunan dan pelaksanaan  tidak selari/selaras dengan akta atau polisi semasa Kerajaan yang berkuatkuasa.,"Pihak Kerajaan (Tower Policy) hendaklah menyemak semula semua akta yang berkuatkuasa, memberi cadangan dan mendapatkan persetujuan pihak pengurusan atasan sekiranya ada keperluan meminda akta-akta atau menyediakan SOP baru selaras dengan keperluan pembangunan  sebelum projek bermula
(31 Disember 2022)",Bahagian IM,4,4,16,Closed
R316,Strategic,Policy,Perancangan pembangunan dan pelaksanaan  tidak selari/selaras dengan akta atau polisi semasa Kerajaan yang berkuatkuasa.,"Pihak Kerajaan (Tower Policy) hendaklah memberi cadangan dan mendapatkan persetujuan pihak pengurusan atasan sekiranya ada keperluan meminda akta-akta atau menyediakan SOP baru sebelum projek bermula.
(31 Disember 2022)",Bahagian IM,4,4,16,Closed
R317,Strategic,Policy,Perancangan pembangunan dan pelaksanaan  tidak selari/selaras dengan akta atau polisi semasa Kerajaan yang berkuatkuasa.,"Menjalankan pemantauan dan memaklumkan dengan segera mengenai sebarang perubahan keputusan-keputusan Policy
(31 Disember 2022)",Bahagian IM,4,4,16,Closed
R318,Strategic,Policy,Perancangan pembangunan dan pelaksanaan  tidak selari/selaras dengan akta atau polisi semasa Kerajaan yang berkuatkuasa.,"Pihak Kerajaan dan Kontraktor hendaklah membangunkan sistem yang configurable dan fleksible dan menggunakan work flow engine.
(1 Ogos 2023)",Bahagian IM,4,4,16,Closed
R319,Strategic,Policy,Perancangan pembangunan dan pelaksanaan  tidak selari/selaras dengan akta atau polisi semasa Kerajaan yang berkuatkuasa.,"Pihak kerajaan dan kontraktor hendaklah membangunkan keper,luan sistem memenuhi keperluan dan polisi terkini.
(16 Mei 2022)",Bahagian IM,4,4,16,Closed
R320,Strategic,Policy,Perancangan pembangunan dan pelaksanaan  tidak selari/selaras dengan akta atau polisi semasa Kerajaan yang berkuatkuasa.,"Sekiranya berlaku perubahan halatuju dan Policy kerajaan, pihak kerajaan dan kontraktor hendaklah :
     a. Mengenalpasti modul-modul yang terkesan daripada perubahan Policy dan polisi Kerajaan.
     b. Melakukan perubahan terhadap sistem supaya selaras dengan perubahan polisi.
(31 Disember 2021)",Bahagian IM,4,4,16,Closed
R321,Strategic,Technology,Perubahan Business Process di dalam  yang membabitkan agensi luar masih belum mendapat persetujuan dari agensi-agensi terlibat.,"Perbincangan dan penerangan yang jelas mengenai Business Process  perlu diadakan dan diberi keutamaan kepada agensi-agensi berikut namun tidak terhad kepada senarai dibawah: 
a. Education Malaysia Global Services (EMGS);
b. Talent Corporation Malaysia Berhad (TalentCorp);
c. Malaysia Digital Economy Corporation (MDEC);
d. Unit Pusat Permohonan Penggambaran Filem Dan Persembahan Artis Luar Negara (PUSPAL);
e. Kementerian Luar Negara (KLN);
f. Biro Pengaduan Awam (BPA); dan
g. Mahkamah Persekutuan
(31 Julai 2022)",Bahagian IM,4,5,20,Closed
R322,Operation,Training,Proses serah tugas yang tidak sempurna menyumbang kepada kelewatan pelaksanaan projek.,Menetapkan tempoh untuk proses serah tugas dan senarai semak serah tugas.,Tower Project Management ,5,2,10,Closed
R323,Operation,Training,Proses serah tugas yang tidak sempurna menyumbang kepada kelewatan pelaksanaan projek.,Mewujudkan program perkongsian maklumat.,Tower Project Management ,5,2,10,Closed
R324,Operation,Training,Proses serah tugas yang tidak sempurna menyumbang kepada kelewatan pelaksanaan projek.,Mewujudkan shared folder.,Tower Project Management ,5,2,10,Closed
R325,Operation,Training,Proses serah tugas yang tidak sempurna menyumbang kepada kelewatan pelaksanaan projek.,Semua pihak perlu menyediakan kaedah penggantian (succession planning) sekiranya terdapat  mana-mana pegawai yang bertukar.,Tower Project Management ,5,2,10,Closed
R326,Strategic,Technology,yang dibangunkan tidak boleh berintegrasi dengan sistem agensi,"Menyenaraikan agensi luar dan sub-sistem serta perincian bagi sub sistem tersebut (Sehala atau Dua Hala)
(30 April 2022)",Tower Aplikasi ,4,5,20,Closed
R327,Strategic,Technology,yang dibangunkan tidak boleh berintegrasi dengan sistem agensi,"Menyediakan Pelan Integrasi bagi menerangkan metodologi dan pelaksanaan integrasi  dengan semua sub-sistem
(30 April 2022)",Tower Aplikasi ,4,5,20,Closed
R328,Strategic,Technology,yang dibangunkan tidak boleh berintegrasi dengan sistem agensi,"Menyediakan dokumen Interface Control Document
(31 Disember 2022)",Tower Aplikasi ,4,5,20,Closed
R329,Application and Technical,Tools,Kelewatan dalam memuktamadkan fungsi bagi 6 peralatan khas mengakibatkan pembangunan beberapa modul  yang terlibat tidak dapat dilaksanakan,"Memuktamadkan fungsi 6 peralatan khas:
-Mobile Enrollment Unit (MEU)
-Mbike 
-Digital Landing Kiosk (DLC) 
-EGate Pejalan Kaki
-Kiosk Passport
-Kiosk iKad",Tower Infrastruktur,4,5,20,Closed
R330,Application and Technical,Tools,Kelewatan dalam memuktamadkan fungsi bagi 6 peralatan khas mengakibatkan pembangunan beberapa modul  yang terlibat tidak dapat dilaksanakan,"Membangunkan prototype (e-gate, mbike, dlc)",Tower Infrastruktur,4,5,20,Closed
R331,Application and Technical,System Development,Pemuktamadan aliran proses modul ESD bagi negeri Sabah masih belum dilaksanakan disebabkan oleh kelewatan engagement untuk mendapatkan persetujuan daripada pihak Kerajaan Negeri Sabah mengakibatkan pembangunan modul ESD terjejas.,"Mengadakan libat urus dengan Kerajaan Negeri Sabah untuk memuktamadkan proses kerja. Persediaan pembentangan yang perlu dibuat ialah:
         i. Menyediakan carta alir dan proses kerja yang terlibat. 
         ii. Mendapatkan keputusan dari pihak 
(30 Disember 2022)",Tower Aplikasi ,3,4,12,Closed
R332,Application and Technical,System Development,Pemuktamadan aliran proses modul ESD bagi negeri Sabah masih belum dilaksanakan disebabkan oleh kelewatan engagement untuk mendapatkan persetujuan daripada pihak Kerajaan Negeri Sabah mengakibatkan pembangunan modul ESD terjejas.,"Menyediakan carta alir dan proses kerja yang terlibat bagi proses modul ESD serta mendapatkan keputusan bagi setiap aliran proses tersebut.
(30 Disember 2022)",Tower Aplikasi ,3,4,12,Closed
R333,Application and Technical,System Development,Pemuktamadan aliran proses modul ESD bagi negeri Sabah masih belum dilaksanakan disebabkan oleh kelewatan engagement untuk mendapatkan persetujuan daripada pihak Kerajaan Negeri Sabah mengakibatkan pembangunan modul ESD terjejas.,"Mengemas kini dokumen URS dan SRS bagi modul ESD sekiranya terdapat sebarang perubahan pada aliran proses
i. Dokumen BPR
ii. Dokumen URS
iii. Dokumen SRS
(30 Disember 2022)",Tower Aplikasi ,3,4,12,Closed
R334,Project Management,Procurement,Pihak Kerajaan melantik Kontraktor yang menggunakan kepakaran asing untuk pelaksanaan projek dan pembangunan aplikasi.,PPK/ IPM hendaklah membuat penetapan melalui penguatkuasaan terma kontrak dalam penglibatan warga asing di dalam projek Kerajaan.,Tower Project Management ,3,5,15,Transfer
R335,Project Management,Procurement,Pihak Kerajaan melantik Kontraktor yang menggunakan kepakaran asing untuk pelaksanaan projek dan pembangunan aplikasi.,PPK/ IPM hendaklah mewujudkan dan menguatkuasa proses pengurusan maklumat sulit supaya terkawal dan tidak jatuh ke pihak ketiga yang tidak berkenaan.,Tower Project Management ,3,5,15,Transfer
R336,Project Management,Procurement,Pihak Kerajaan melantik Kontraktor yang menggunakan kepakaran asing untuk pelaksanaan projek dan pembangunan aplikasi.,Risk ini dicadangkan menjadi Isu,Tower Project Management ,3,5,15,Transfer
R337,Project Management,Procurement,Pihak Kerajaan melantik Kontraktor yang menggunakan kepakaran asing untuk pelaksanaan projek dan pembangunan aplikasi.,Kontraktor  menyenaraikan senarai nama warga asing yang terlibat,Tower Project Management ,3,5,15,Transfer
R338,Project Management,Procurement,Pihak Kerajaan melantik Kontraktor yang menggunakan kepakaran asing untuk pelaksanaan projek dan pembangunan aplikasi.,Surat rasmi telah dikeluarkan kepada Kontraktor untuk mengemukakan senarai cadangan kakitangan bukan warga negara Malaysia yang terlibat di dalam projek.,Tower Project Management ,3,5,15,Transfer
R339,Project Management,Procurement,Pihak Kerajaan melantik Kontraktor yang menggunakan kepakaran asing untuk pelaksanaan projek dan pembangunan aplikasi.,"Perkara ini perlu dibawa ke Mesyuarat Pasukan Projek, Jawatankuasa Teknikal dan Jawatankuasa Pemandu",Tower Project Management ,3,5,15,Transfer
R340,Project Management,Procurement,Engagement antara Kontraktor  dan sub-kontraktor di luar pengetahuan dan kawalan Kerajaan.,Kontraktor  perlu mengemukakan senarai sub kontraktor yang akan dilantik untuk persetujuan pihak Kerajaan.,Tower Project Management ,4,4,16,Transfer
R341,Project Management,Procurement,Engagement antara Kontraktor  dan sub-kontraktor di luar pengetahuan dan kawalan Kerajaan.,"Kerajaan dan Kontraktor  hendaklah memastikan kontrak mengandungi  terma-terma berkenaan pelantikan, skop kerja dan penamatan sub kontraktor",Tower Project Management ,4,4,16,Transfer
R342,Project Management,Human Resource,Kontraktor gagal menyediakan Human Resource mengikut keperluan projek dalam tempoh masa yang ditetapkan.,Kontraktor  hendaklah membuat persediaan Human Resource seawal mendapat surat pelantikan melalui SST.,Tower Project Management ,4,4,16,Transfer
R343,Project Management,Human Resource,Kontraktor gagal menyediakan Human Resource mengikut keperluan projek dalam tempoh masa yang ditetapkan.,"Kontraktor  hendaklah menyediakan Pelan Pengurusan Sumber yang komprehensif dan 
terperinci selari dengan penyediaan PMP.",Tower Project Management ,4,4,16,Transfer
R344,Project Management,Human Resource,Kontraktor gagal menyediakan Human Resource mengikut keperluan projek dalam tempoh masa yang ditetapkan.,Kontraktor  hendaklah melaksanakan dan mematuhi kepada pelan pengurusan yang dipersetujui.,Tower Project Management ,4,4,16,Transfer
R345,Project Management,Human Resource,Kontraktor gagal menyediakan Human Resource mengikut keperluan projek dalam tempoh masa yang ditetapkan.,PPK hendaklah menguatkuasakan terma dan klausa kontrak.,Tower Project Management ,4,4,16,Transfer
R346,Project Management,Human Resource,Kebocoran dan penyalahgunaan maklumat yang disalurkan kepada kontraktor dan sub kontraktor yang belum melepasi tapisan e-Vetting.,Kontraktor  telah mengemukakan maklumat e-Vetting untuk 54 orang Kontraktor  dan 11 orang Sub-Kontraktor  pada 17 dan 24 Mac 2021.,Tower Project Management ,5,5,25,Transfer
R347,Application and Technical,System Development,Pemetaan EPMPRo secara keseluruhan dengan modul-modul dan fungsi fungsi sedia ada di dalam URS PMIS tidak jelas.,Melaksanakan sistem demo & walkthrough berdasarkan fungsi-fungsi URS PMIS untuk mengenalpasti kehendak dan keperluan pengguna serta memberi keyakinan Go-Live pada Julai,Tower Project Management ,5,5,25,Transfer
R348,Application and Technical,System Development,Pemetaan EPMPRo secara keseluruhan dengan modul-modul dan fungsi fungsi sedia ada di dalam URS PMIS tidak jelas.,Kesediaan 70% keperluan URS PMIS berdasarkan EPMPRo boleh ditentukan untuk memberi keyakinan pennguna.,Tower Project Management ,5,5,25,Transfer
R349,Application and Technical,System Development,Pemetaan EPMPRo secara keseluruhan dengan modul-modul dan fungsi fungsi sedia ada di dalam URS PMIS tidak jelas.,Pemetaan di antara EPMPRo dan fungsi-fungsi PMIS perlu didokumenkan sebagai traceability matrix bagi memudahkan pemantauan,Tower Project Management ,5,5,25,Transfer
R350,Project Management,Scope,"Kelewatan dalam melaksanakan obligasi oleh mana-mana pihak terlibat (Kontraktor, IPM dan IV&V) akan memberi kesan secara langsung kepada kontraktor lain yang berkaitan.",Menyediakan IPP yang terperinci merangkumi aktiviti- aktiviti bagi semua kontraktor dalam .,Tower Project Management ,4,4,16,Transfer
R351,Project Management,Scope,"Kelewatan dalam melaksanakan obligasi oleh mana-mana pihak terlibat (Kontraktor, IPM dan IV&V) akan memberi kesan secara langsung kepada kontraktor lain yang berkaitan.",Pasukan kerajaan menetapkan Critical Path projek dengan mewujudkan Integrated Project Plan (IPP) dengan kadar segera serta memastikan penghantaran dokumen mematuhi SDLC dan diserahkan secara berkala,Tower Project Management ,4,4,16,Transfer
R352,Project Management,Scope,Kegagalan pihak kontraktor  untuk menyediakan Pelan-Pelan Project Management dalam tempoh tempoh yang ditetapkan.,PPK/ IPM hendaklah memantau penyediaan PMP mengikut tempoh masa yang ditetapkan.,Tower Project Management ,3,4,12,Transfer
R353,Project Management,Scope,Kegagalan pihak kontraktor  untuk menyediakan Pelan-Pelan Project Management dalam tempoh tempoh yang ditetapkan.,PPK hendaklah menguatkuasakan terma kontrak dan penalti.,Tower Project Management ,3,4,12,Transfer
R354,Application and Technical,System Development,Proses kejuruteraan keperluan (requirement engineering process) kontraktor tidak menghasilkan spesifikasi keperluan pada tahap kualiti yang diperlukan dalam projek .,Pihak Kontraktor mestilah menambah baik proses,Tower Aplikasi ,3,3,9,Transfer
R355,Application and Technical,System Development,Proses kejuruteraan keperluan (requirement engineering process) kontraktor tidak menghasilkan spesifikasi keperluan pada tahap kualiti yang diperlukan dalam projek .,Pihak Kontraktor mestilah memantau penggunaan proses dan berupaya menyesuaikan proses tersebut secara efektif dalam masa yang singkat (iaitu dalam jangka masa bengkel RDS),Tower Aplikasi ,3,3,9,Transfer
R356,Application and Technical,Deployment,Kelewatan dalam memuktamadkan SRS bagi modul Kawalan.,"Dokumen remedi URS IBC telah dihantar pada 9 Mac 2022 dan sedang dalam semakan IPM dan IV&V; dan
URS IBC akan dibentangkan dalam Mesyuarat JKKK pada sesi Mac",Tower Aplikasi ,4,5,20,Active
